timestamp,hour,minut,second,day,month,delay,sensor_id,temperature,label 
2004-03-03 18:45:27,18,45,27,3,3,0.0,3,225.266,0
2004-03-03 18:46:58,18,46,58,3,3,0.0,3,225.168,0
2004-03-03 18:47:26,18,47,26,3,3,0.0,3,225.168,0
2004-03-03 18:48:59,18,48,59,3,3,0.0,3,224.87400000000002,0
2004-03-03 18:49:28,18,49,28,3,3,0.0,3,224.87400000000002,0
2004-03-03 18:51:58,18,51,58,3,3,200000.0,3,224.38400000000001,0
2004-03-03 18:52:57,18,52,57,3,3,200000.0,3,224.28599999999997,0
2004-03-03 18:55:27,18,55,27,3,3,200000.0,3,223.894,0
2004-03-03 18:56:27,18,56,27,3,3,200000.0,3,223.796,0
2004-03-03 18:56:57,18,56,57,3,3,200000.0,3,223.796,0
2004-03-03 18:58:28,18,58,28,3,3,200000.0,3,223.894,0
2004-03-03 18:58:59,18,58,59,3,3,200000.0,3,223.796,0
2004-03-03 18:59:28,18,59,28,3,3,200000.0,3,223.894,0
2004-03-03 18:59:58,18,59,58,3,3,200000.0,3,223.796,0
2004-03-03 19:01:01,19,1,1,3,3,200000.0,3,223.99200000000002,0
2004-03-03 19:01:59,19,1,59,3,3,400000.0,3,223.99200000000002,1
2004-03-03 19:02:57,19,2,57,3,3,400000.0,3,223.99200000000002,1
2004-03-03 19:03:28,19,3,28,3,3,400000.0,3,223.796,1
2004-03-03 19:04:00,19,4,0,3,3,400000.0,3,223.796,1
2004-03-03 19:04:58,19,4,58,3,3,400000.0,3,22.36,1
2004-03-03 19:08:00,19,8,0,3,3,400000.0,3,223.69799999999998,1
2004-03-03 19:08:26,19,8,26,3,3,400000.0,3,22.36,1
2004-03-03 19:09:00,19,9,0,3,3,400000.0,3,22.36,1
2004-03-03 19:09:26,19,9,26,3,3,400000.0,3,22.36,1
2004-03-03 19:10:29,19,10,29,3,3,400000.0,3,22.36,1
2004-03-03 19:11:26,19,11,26,3,3,0.0,3,223.502,0
2004-03-03 19:12:01,19,12,1,3,3,0.0,3,223.40400000000002,0
2004-03-03 19:12:32,19,12,32,3,3,0.0,3,223.40400000000002,0
2004-03-03 19:12:57,19,12,57,3,3,0.0,3,223.502,0
2004-03-03 19:13:29,19,13,29,3,3,0.0,3,223.502,0
2004-03-03 19:13:59,19,13,59,3,3,0.0,3,223.502,0
2004-03-03 19:14:57,19,14,57,3,3,0.0,3,223.40400000000002,0
2004-03-03 19:15:26,19,15,26,3,3,0.0,3,223.30599999999998,0
2004-03-03 19:15:57,19,15,57,3,3,0.0,3,223.208,0
2004-03-03 19:16:26,19,16,26,3,3,0.0,3,223.012,0
2004-03-03 19:16:56,19,16,56,3,3,200000.0,3,223.012,0
2004-03-03 19:17:27,19,17,27,3,3,200000.0,3,223.012,0
2004-03-03 19:18:29,19,18,29,3,3,200000.0,3,222.91400000000002,0
2004-03-03 19:18:56,19,18,56,3,3,200000.0,3,222.81599999999997,0
2004-03-03 19:20:58,19,20,58,3,3,200000.0,3,22.261999999999997,0
2004-03-03 19:22:29,19,22,29,3,3,200000.0,3,222.81599999999997,0
2004-03-03 19:22:57,19,22,57,3,3,200000.0,3,222.81599999999997,0
2004-03-03 19:23:29,19,23,29,3,3,200000.0,3,222.81599999999997,0
2004-03-03 19:23:58,19,23,58,3,3,200000.0,3,222.91400000000002,0
2004-03-03 19:26:32,19,26,32,3,3,200000.0,3,22.261999999999997,0
2004-03-03 19:26:57,19,26,57,3,3,400000.0,3,22.261999999999997,1
2004-03-03 19:27:30,19,27,30,3,3,400000.0,3,222.326,1
2004-03-03 19:27:57,19,27,57,3,3,400000.0,3,222.22799999999998,1
2004-03-03 19:28:30,19,28,30,3,3,400000.0,3,22.213,1
2004-03-03 19:28:57,19,28,57,3,3,400000.0,3,222.22799999999998,1
2004-03-03 19:29:26,19,29,26,3,3,400000.0,3,22.213,1
2004-03-03 19:32:28,19,32,28,3,3,400000.0,3,222.032,1
2004-03-03 19:33:01,19,33,1,3,3,400000.0,3,222.22799999999998,1
2004-03-03 19:33:28,19,33,28,3,3,400000.0,3,222.22799999999998,1
2004-03-03 19:33:59,19,33,59,3,3,400000.0,3,222.22799999999998,1
2004-03-03 19:34:57,19,34,57,3,3,0.0,3,222.326,0
2004-03-03 19:35:57,19,35,57,3,3,0.0,3,22.213,0
2004-03-03 19:38:29,19,38,29,3,3,0.0,3,222.424,0
2004-03-03 19:38:56,19,38,56,3,3,0.0,3,222.22799999999998,0
2004-03-03 19:39:29,19,39,29,3,3,0.0,3,222.326,0
2004-03-03 19:40:02,19,40,2,3,3,0.0,3,222.22799999999998,0
2004-03-03 19:40:27,19,40,27,3,3,0.0,3,222.032,0
2004-03-03 19:42:29,19,42,29,3,3,0.0,3,221.738,0
2004-03-03 19:42:56,19,42,56,3,3,0.0,3,221.738,0
2004-03-03 19:43:56,19,43,56,3,3,0.0,3,221.542,0
2004-03-03 19:44:57,19,44,57,3,3,200000.0,3,22.164,0
2004-03-03 19:46:59,19,46,59,3,3,200000.0,3,221.34599999999998,0
2004-03-03 19:48:29,19,48,29,3,3,200000.0,3,221.248,0
2004-03-03 19:48:59,19,48,59,3,3,200000.0,3,221.34599999999998,0
2004-03-03 19:49:26,19,49,26,3,3,200000.0,3,221.248,0
2004-03-03 19:49:56,19,49,56,3,3,200000.0,3,221.05200000000002,0
2004-03-03 19:50:29,19,50,29,3,3,200000.0,3,22.115,0
2004-03-03 19:50:58,19,50,58,3,3,200000.0,3,221.05200000000002,0
2004-03-03 19:51:29,19,51,29,3,3,200000.0,3,220.954,0
2004-03-03 19:52:00,19,52,0,3,3,200000.0,3,220.954,0
2004-03-03 19:52:32,19,52,32,3,3,400000.0,3,220.75799999999998,1
2004-03-03 19:54:00,19,54,0,3,3,400000.0,3,22.066,1
2004-03-03 19:54:29,19,54,29,3,3,400000.0,3,220.562,1
2004-03-03 19:54:59,19,54,59,3,3,400000.0,3,22.066,1
2004-03-03 19:55:58,19,55,58,3,3,400000.0,3,220.46400000000003,1
2004-03-03 19:57:26,19,57,26,3,3,400000.0,3,220.36599999999999,1
2004-03-03 19:57:57,19,57,57,3,3,400000.0,3,220.268,1
2004-03-03 19:59:01,19,59,1,3,3,400000.0,3,220.072,1
2004-03-03 19:59:29,19,59,29,3,3,400000.0,3,220.072,1
2004-03-03 20:00:30,20,0,30,3,3,400000.0,3,220.072,1
2004-03-03 20:01:01,20,1,1,3,3,0.0,3,220.072,0
2004-03-03 20:01:33,20,1,33,3,3,0.0,3,219.97400000000002,0
2004-03-03 20:02:59,20,2,59,3,3,0.0,3,219.97400000000002,0
2004-03-03 20:03:27,20,3,27,3,3,0.0,3,220.072,0
2004-03-03 20:04:26,20,4,26,3,3,0.0,3,219.97400000000002,0
2004-03-03 20:05:27,20,5,27,3,3,0.0,3,22.017,0
2004-03-03 20:06:56,20,6,56,3,3,0.0,3,219.87599999999998,0
2004-03-03 20:08:27,20,8,27,3,3,0.0,3,21.968000000000004,0
2004-03-03 20:08:57,20,8,57,3,3,0.0,3,21.968000000000004,0
2004-03-03 20:10:58,20,10,58,3,3,0.0,3,219.582,0
2004-03-03 20:11:30,20,11,30,3,3,200000.0,3,21.968000000000004,0
2004-03-03 20:12:28,20,12,28,3,3,200000.0,3,219.484,0
2004-03-03 20:13:29,20,13,29,3,3,200000.0,3,219.386,0
2004-03-03 20:13:56,20,13,56,3,3,200000.0,3,219.484,0
2004-03-03 20:14:59,20,14,59,3,3,200000.0,3,21.919,0
2004-03-03 20:15:27,20,15,27,3,3,200000.0,3,21.919,0
2004-03-03 20:15:59,20,15,59,3,3,200000.0,3,219.092,0
2004-03-03 20:17:26,20,17,26,3,3,200000.0,3,218.99400000000003,0
2004-03-03 20:18:01,20,18,1,3,3,200000.0,3,219.092,0
2004-03-03 20:18:59,20,18,59,3,3,200000.0,3,219.092,0
2004-03-03 20:19:29,20,19,29,3,3,400000.0,3,218.896,1
2004-03-03 20:19:59,20,19,59,3,3,400000.0,3,218.99400000000003,1
2004-03-03 20:20:27,20,20,27,3,3,400000.0,3,218.896,1
2004-03-03 20:22:30,20,22,30,3,3,400000.0,3,219.28799999999998,1
2004-03-03 20:25:58,20,25,58,3,3,400000.0,3,218.896,1
2004-03-03 20:27:01,20,27,1,3,3,400000.0,3,21.87,1
2004-03-03 20:31:57,20,31,57,3,3,400000.0,3,218.308,1
2004-03-03 20:32:31,20,32,31,3,3,400000.0,3,218.308,1
2004-03-03 20:33:27,20,33,27,3,3,400000.0,3,218.308,1
2004-03-03 20:33:59,20,33,59,3,3,400000.0,3,218.308,1
2004-03-03 20:34:29,20,34,29,3,3,0.0,3,218.308,0
2004-03-03 20:34:57,20,34,57,3,3,0.0,3,218.308,0
2004-03-03 20:36:28,20,36,28,3,3,0.0,3,218.112,0
2004-03-03 20:37:27,20,37,27,3,3,0.0,3,218.112,0
2004-03-03 20:39:00,20,39,0,3,3,0.0,3,218.112,0
2004-03-03 20:39:28,20,39,28,3,3,0.0,3,218.112,0
2004-03-03 20:40:29,20,40,29,3,3,0.0,3,21.820999999999998,0
2004-03-03 20:40:57,20,40,57,3,3,0.0,3,21.820999999999998,0
2004-03-03 20:41:30,20,41,30,3,3,0.0,3,218.112,0
2004-03-03 20:41:58,20,41,58,3,3,0.0,3,218.112,0
2004-03-03 20:42:28,20,42,28,3,3,200000.0,3,218.112,0
2004-03-03 20:43:00,20,43,0,3,3,200000.0,3,218.112,0
2004-03-03 20:43:26,20,43,26,3,3,200000.0,3,218.112,0
2004-03-03 20:43:58,20,43,58,3,3,200000.0,3,218.112,0
2004-03-03 20:44:31,20,44,31,3,3,200000.0,3,218.112,0
2004-03-03 20:45:31,20,45,31,3,3,200000.0,3,218.112,0
2004-03-03 20:46:28,20,46,28,3,3,200000.0,3,218.112,0
2004-03-03 20:46:57,20,46,57,3,3,200000.0,3,218.112,0
2004-03-03 20:50:27,20,50,27,3,3,200000.0,3,218.112,0
2004-03-03 20:50:57,20,50,57,3,3,200000.0,3,218.112,0
2004-03-03 20:51:29,20,51,29,3,3,400000.0,3,218.112,1
2004-03-03 20:51:57,20,51,57,3,3,400000.0,3,218.112,1
2004-03-03 20:53:26,20,53,26,3,3,400000.0,3,218.112,1
2004-03-03 20:54:56,20,54,56,3,3,400000.0,3,21.820999999999998,1
2004-03-03 20:55:26,20,55,26,3,3,400000.0,3,21.820999999999998,1
2004-03-03 20:55:56,20,55,56,3,3,400000.0,3,218.112,1
2004-03-03 20:56:26,20,56,26,3,3,400000.0,3,218.112,1
2004-03-03 20:56:56,20,56,56,3,3,400000.0,3,218.112,1
2004-03-03 20:59:57,20,59,57,3,3,400000.0,3,218.112,1
2004-03-03 21:01:27,21,1,27,3,3,400000.0,3,218.112,1
2004-03-03 21:03:01,21,3,1,3,3,0.0,3,218.112,0
2004-03-03 21:03:57,21,3,57,3,3,0.0,3,218.112,0
2004-03-03 21:05:56,21,5,56,3,3,0.0,3,218.112,0
2004-03-03 21:06:32,21,6,32,3,3,0.0,3,218.014,0
2004-03-03 21:07:02,21,7,2,3,3,0.0,3,218.112,0
2004-03-03 21:07:26,21,7,26,3,3,0.0,3,218.112,0
2004-03-03 21:08:26,21,8,26,3,3,0.0,3,217.81799999999998,0
2004-03-03 21:09:30,21,9,30,3,3,0.0,3,21.772,0
2004-03-03 21:09:59,21,9,59,3,3,0.0,3,21.772,0
2004-03-03 21:11:00,21,11,0,3,3,0.0,3,21.772,0
2004-03-03 21:13:27,21,13,27,3,3,200000.0,3,217.81799999999998,0
2004-03-03 21:14:59,21,14,59,3,3,200000.0,3,217.916,0
2004-03-03 21:15:28,21,15,28,3,3,200000.0,3,217.916,0
2004-03-03 21:16:28,21,16,28,3,3,200000.0,3,217.81799999999998,0
2004-03-03 21:17:03,21,17,3,3,3,200000.0,3,21.772,0
2004-03-03 21:17:28,21,17,28,3,3,200000.0,3,217.81799999999998,0
2004-03-03 21:18:30,21,18,30,3,3,200000.0,3,217.622,0
2004-03-03 21:18:57,21,18,57,3,3,200000.0,3,217.524,0
2004-03-03 21:19:26,21,19,26,3,3,200000.0,3,217.524,0
2004-03-03 21:20:29,21,20,29,3,3,200000.0,3,217.524,0
2004-03-03 21:20:58,21,20,58,3,3,400000.0,3,217.426,1
2004-03-03 21:22:59,21,22,59,3,3,400000.0,3,217.132,1
2004-03-03 21:23:58,21,23,58,3,3,400000.0,3,21.723000000000003,1
2004-03-03 21:24:28,21,24,28,3,3,400000.0,3,217.132,1
2004-03-03 21:25:26,21,25,26,3,3,400000.0,3,217.03400000000002,1
2004-03-03 21:27:27,21,27,27,3,3,400000.0,3,216.93599999999998,1
2004-03-03 21:29:27,21,29,27,3,3,400000.0,3,217.03400000000002,1
2004-03-03 21:30:56,21,30,56,3,3,400000.0,3,217.132,1
2004-03-03 21:31:56,21,31,56,3,3,400000.0,3,217.132,1
2004-03-03 21:32:27,21,32,27,3,3,400000.0,3,217.132,1
2004-03-03 21:34:27,21,34,27,3,3,0.0,3,216.838,0
2004-03-03 21:34:57,21,34,57,3,3,0.0,3,216.838,0
2004-03-03 21:35:56,21,35,56,3,3,0.0,3,21.674,0
2004-03-03 21:36:26,21,36,26,3,3,0.0,3,216.642,0
2004-03-03 21:37:56,21,37,56,3,3,0.0,3,216.642,0
2004-03-03 21:39:56,21,39,56,3,3,0.0,3,216.544,0
2004-03-03 21:40:27,21,40,27,3,3,0.0,3,216.642,0
2004-03-03 21:40:58,21,40,58,3,3,0.0,3,216.446,0
2004-03-03 21:41:30,21,41,30,3,3,0.0,3,216.544,0
2004-03-03 21:44:58,21,44,58,3,3,0.0,3,21.625,0
2004-03-03 21:45:28,21,45,28,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:46:30,21,46,30,3,3,200000.0,3,21.625,0
2004-03-03 21:47:56,21,47,56,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:48:29,21,48,29,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:48:56,21,48,56,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:49:56,21,49,56,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:50:27,21,50,27,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:50:58,21,50,58,3,3,200000.0,3,21.625,0
2004-03-03 21:51:28,21,51,28,3,3,200000.0,3,216.34799999999998,0
2004-03-03 21:52:27,21,52,27,3,3,200000.0,3,216.15200000000002,0
2004-03-03 21:54:29,21,54,29,3,3,400000.0,3,215.858,1
2004-03-03 21:55:27,21,55,27,3,3,400000.0,3,215.662,1
2004-03-03 21:57:58,21,57,58,3,3,400000.0,3,215.46599999999998,1
2004-03-03 21:58:27,21,58,27,3,3,400000.0,3,215.368,1
2004-03-03 22:00:58,22,0,58,3,3,400000.0,3,215.56400000000002,1
2004-03-03 22:01:58,22,1,58,3,3,400000.0,3,215.662,1
2004-03-03 22:02:30,22,2,30,3,3,400000.0,3,215.662,1
2004-03-03 22:03:29,22,3,29,3,3,400000.0,3,215.56400000000002,1
2004-03-03 22:04:01,22,4,1,3,3,400000.0,3,215.662,1
2004-03-03 22:04:32,22,4,32,3,3,400000.0,3,215.56400000000002,1
2004-03-03 22:05:28,22,5,28,3,3,0.0,3,215.56400000000002,0
2004-03-03 22:05:56,22,5,56,3,3,0.0,3,215.56400000000002,0
2004-03-03 22:06:27,22,6,27,3,3,0.0,3,215.56400000000002,0
2004-03-03 22:07:57,22,7,57,3,3,0.0,3,215.074,0
2004-03-03 22:08:58,22,8,58,3,3,0.0,3,215.172,0
2004-03-03 22:11:26,22,11,26,3,3,0.0,3,215.172,0
2004-03-03 22:12:27,22,12,27,3,3,0.0,3,21.526999999999997,0
2004-03-03 22:13:00,22,13,0,3,3,0.0,3,21.526999999999997,0
2004-03-03 22:13:57,22,13,57,3,3,0.0,3,21.526999999999997,0
2004-03-03 22:14:28,22,14,28,3,3,0.0,3,215.172,0
2004-03-03 22:14:56,22,14,56,3,3,200000.0,3,215.172,0
2004-03-03 22:16:58,22,16,58,3,3,200000.0,3,215.172,0
2004-03-03 22:17:27,22,17,27,3,3,200000.0,3,21.526999999999997,0
2004-03-03 22:17:57,22,17,57,3,3,200000.0,3,215.172,0
2004-03-03 22:18:58,22,18,58,3,3,200000.0,3,21.526999999999997,0
2004-03-03 22:21:27,22,21,27,3,3,200000.0,3,215.172,0
2004-03-03 22:23:01,22,23,1,3,3,200000.0,3,214.976,0
2004-03-03 22:23:31,22,23,31,3,3,200000.0,3,215.172,0
2004-03-03 22:25:30,22,25,30,3,3,200000.0,3,214.976,0
2004-03-03 22:26:02,22,26,2,3,3,200000.0,3,214.976,0
2004-03-03 22:27:00,22,27,0,3,3,400000.0,3,214.976,1
2004-03-03 22:27:30,22,27,30,3,3,400000.0,3,214.878,1
2004-03-03 22:27:58,22,27,58,3,3,400000.0,3,214.878,1
2004-03-03 22:28:57,22,28,57,3,3,400000.0,3,214.878,1
2004-03-03 22:29:57,22,29,57,3,3,400000.0,3,21.478,1
2004-03-03 22:30:30,22,30,30,3,3,400000.0,3,21.478,1
2004-03-03 22:30:56,22,30,56,3,3,400000.0,3,214.584,1
2004-03-03 22:31:26,22,31,26,3,3,400000.0,3,21.478,1
2004-03-03 22:31:59,22,31,59,3,3,400000.0,3,214.68200000000002,1
2004-03-03 22:32:29,22,32,29,3,3,400000.0,3,21.478,1
2004-03-03 22:32:57,22,32,57,3,3,0.0,3,21.478,0
2004-03-03 22:33:27,22,33,27,3,3,0.0,3,21.478,0
2004-03-03 22:37:00,22,37,0,3,3,0.0,3,214.388,0
2004-03-03 22:37:30,22,37,30,3,3,0.0,3,21.429000000000002,0
2004-03-03 22:39:00,22,39,0,3,3,0.0,3,214.09400000000002,0
2004-03-03 22:39:26,22,39,26,3,3,0.0,3,214.09400000000002,0
2004-03-03 22:39:57,22,39,57,3,3,0.0,3,214.09400000000002,0
2004-03-03 22:40:56,22,40,56,3,3,0.0,3,21.38,0
2004-03-03 22:41:28,22,41,28,3,3,0.0,3,213.898,0
2004-03-03 22:41:57,22,41,57,3,3,0.0,3,213.898,0
2004-03-03 22:42:30,22,42,30,3,3,200000.0,3,213.99599999999998,0
2004-03-03 22:44:00,22,44,0,3,3,200000.0,3,213.99599999999998,0
2004-03-03 22:47:31,22,47,31,3,3,200000.0,3,21.38,0
2004-03-03 22:48:57,22,48,57,3,3,200000.0,3,213.604,0
2004-03-03 22:49:28,22,49,28,3,3,200000.0,3,21.38,0
2004-03-03 22:50:02,22,50,2,3,3,200000.0,3,21.38,0
2004-03-03 22:51:00,22,51,0,3,3,200000.0,3,213.604,0
2004-03-03 22:51:26,22,51,26,3,3,200000.0,3,213.702,0
2004-03-03 22:52:57,22,52,57,3,3,200000.0,3,213.702,0
2004-03-03 22:53:27,22,53,27,3,3,200000.0,3,213.702,0
2004-03-03 22:54:02,22,54,2,3,3,400000.0,3,213.604,1
2004-03-03 22:54:58,22,54,58,3,3,400000.0,3,213.604,1
2004-03-03 22:55:29,22,55,29,3,3,400000.0,3,213.604,1
2004-03-03 22:55:58,22,55,58,3,3,400000.0,3,213.604,1
2004-03-03 22:57:31,22,57,31,3,3,400000.0,3,213.21200000000002,1
2004-03-03 22:58:03,22,58,3,3,3,400000.0,3,21.331,1
2004-03-03 22:58:29,22,58,29,3,3,400000.0,3,21.331,1
2004-03-03 22:59:28,22,59,28,3,3,400000.0,3,213.21200000000002,1
2004-03-03 22:59:59,22,59,59,3,3,400000.0,3,21.331,1
2004-03-03 23:00:28,23,0,28,3,3,400000.0,3,21.331,1
2004-03-03 23:01:30,23,1,30,3,3,0.0,3,213.21200000000002,0
2004-03-03 23:01:57,23,1,57,3,3,0.0,3,213.016,0
2004-03-03 23:03:27,23,3,27,3,3,0.0,3,212.918,0
2004-03-03 23:03:58,23,3,58,3,3,0.0,3,212.722,0
2004-03-03 23:04:28,23,4,28,3,3,0.0,3,212.62400000000002,0
2004-03-03 23:05:00,23,5,0,3,3,0.0,3,212.52599999999998,0
2004-03-03 23:05:30,23,5,30,3,3,0.0,3,212.428,0
2004-03-03 23:06:01,23,6,1,3,3,0.0,3,212.428,0
2004-03-03 23:07:29,23,7,29,3,3,0.0,3,212.428,0
2004-03-03 23:07:57,23,7,57,3,3,0.0,3,212.428,0
2004-03-03 23:09:59,23,9,59,3,3,200000.0,3,212.52599999999998,0
2004-03-03 23:10:58,23,10,58,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:12:58,23,12,58,3,3,200000.0,3,212.13400000000001,0
2004-03-03 23:13:27,23,13,27,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:13:58,23,13,58,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:14:26,23,14,26,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:14:57,23,14,57,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:15:58,23,15,58,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:16:30,23,16,30,3,3,200000.0,3,212.13400000000001,0
2004-03-03 23:17:56,23,17,56,3,3,200000.0,3,212.03599999999997,0
2004-03-03 23:18:26,23,18,26,3,3,400000.0,3,212.232,1
2004-03-03 23:18:58,23,18,58,3,3,400000.0,3,212.13400000000001,1
2004-03-03 23:19:27,23,19,27,3,3,400000.0,3,212.13400000000001,1
2004-03-03 23:19:58,23,19,58,3,3,400000.0,3,212.13400000000001,1
2004-03-03 23:20:30,23,20,30,3,3,400000.0,3,212.03599999999997,1
2004-03-03 23:20:59,23,20,59,3,3,400000.0,3,212.03599999999997,1
2004-03-03 23:21:29,23,21,29,3,3,400000.0,3,212.03599999999997,1
2004-03-03 23:22:00,23,22,0,3,3,400000.0,3,212.03599999999997,1
2004-03-03 23:22:29,23,22,29,3,3,400000.0,3,211.938,1
2004-03-03 23:23:03,23,23,3,3,3,400000.0,3,212.03599999999997,1
2004-03-03 23:23:32,23,23,32,3,3,0.0,3,21.184,0
2004-03-03 23:25:57,23,25,57,3,3,0.0,3,211.74200000000002,0
2004-03-03 23:27:00,23,27,0,3,3,0.0,3,211.644,0
2004-03-03 23:27:28,23,27,28,3,3,0.0,3,211.644,0
2004-03-03 23:28:26,23,28,26,3,3,0.0,3,211.546,0
2004-03-03 23:29:27,23,29,27,3,3,0.0,3,211.44799999999998,0
2004-03-03 23:29:57,23,29,57,3,3,0.0,3,211.44799999999998,0
2004-03-03 23:31:02,23,31,2,3,3,0.0,3,211.44799999999998,0
2004-03-03 23:31:59,23,31,59,3,3,0.0,3,211.44799999999998,0
2004-03-03 23:32:27,23,32,27,3,3,0.0,3,211.44799999999998,0
2004-03-03 23:32:57,23,32,57,3,3,200000.0,3,211.252,0
2004-03-03 23:33:27,23,33,27,3,3,200000.0,3,21.135,0
2004-03-03 23:33:58,23,33,58,3,3,200000.0,3,211.252,0
2004-03-03 23:34:58,23,34,58,3,3,200000.0,3,211.15400000000002,0
2004-03-03 23:35:58,23,35,58,3,3,200000.0,3,211.252,0
2004-03-03 23:36:57,23,36,57,3,3,200000.0,3,211.15400000000002,0
2004-03-03 23:37:57,23,37,57,3,3,200000.0,3,211.05599999999998,0
2004-03-03 23:38:29,23,38,29,3,3,200000.0,3,21.086,0
2004-03-03 23:39:31,23,39,31,3,3,200000.0,3,210.468,0
2004-03-03 23:39:57,23,39,57,3,3,200000.0,3,210.468,0
2004-03-03 23:40:30,23,40,30,3,3,400000.0,3,210.56599999999997,1
2004-03-03 23:41:03,23,41,3,3,3,400000.0,3,210.468,1
2004-03-03 23:41:27,23,41,27,3,3,400000.0,3,210.468,1
2004-03-03 23:42:02,23,42,2,3,3,400000.0,3,21.037,1
2004-03-03 23:42:26,23,42,26,3,3,400000.0,3,210.27200000000002,1
2004-03-03 23:43:26,23,43,26,3,3,400000.0,3,210.27200000000002,1
2004-03-03 23:43:57,23,43,57,3,3,400000.0,3,210.27200000000002,1
2004-03-03 23:44:26,23,44,26,3,3,400000.0,3,21.037,1
2004-03-03 23:44:58,23,44,58,3,3,400000.0,3,210.468,1
2004-03-03 23:45:59,23,45,59,3,3,400000.0,3,210.468,1
2004-03-03 23:46:26,23,46,26,3,3,0.0,3,210.56599999999997,0
2004-03-03 23:47:29,23,47,29,3,3,0.0,3,210.468,0
2004-03-03 23:50:02,23,50,2,3,3,0.0,3,209.782,0
2004-03-03 23:50:29,23,50,29,3,3,0.0,3,209.68400000000003,0
2004-03-03 23:50:58,23,50,58,3,3,0.0,3,209.58599999999998,0
2004-03-03 23:52:26,23,52,26,3,3,0.0,3,209.58599999999998,0
2004-03-03 23:54:28,23,54,28,3,3,0.0,3,209.488,0
2004-03-03 23:55:30,23,55,30,3,3,0.0,3,209.68400000000003,0
2004-03-03 23:56:02,23,56,2,3,3,0.0,3,209.488,0
2004-03-03 23:57:28,23,57,28,3,3,0.0,3,209.292,0
2004-03-03 23:58:32,23,58,32,3,3,200000.0,3,209.19400000000002,0
2004-03-03 23:59:31,23,59,31,3,3,200000.0,3,209.19400000000002,0
2004-03-03 23:59:58,23,59,58,3,3,200000.0,3,209.19400000000002,0
2004-03-04 00:01:30,0,1,30,4,3,200000.0,3,209.09599999999998,0
2004-03-04 00:01:59,0,1,59,4,3,200000.0,3,209.09599999999998,0
2004-03-04 00:02:27,0,2,27,4,3,200000.0,3,20.89,0
2004-03-04 00:03:00,0,3,0,4,3,200000.0,3,208.80200000000002,0
2004-03-04 00:04:26,0,4,26,4,3,200000.0,3,208.50799999999998,0
2004-03-04 00:07:30,0,7,30,4,3,200000.0,3,208.312,0
2004-03-04 00:07:58,0,7,58,4,3,200000.0,3,208.312,0
2004-03-04 00:08:57,0,8,57,4,3,400000.0,3,208.11599999999999,1
2004-03-04 00:11:57,0,11,57,4,3,400000.0,3,207.822,1
2004-03-04 00:12:33,0,12,33,4,3,400000.0,3,207.822,1
2004-03-04 00:13:57,0,13,57,4,3,400000.0,3,207.62599999999998,1
2004-03-04 00:15:57,0,15,57,4,3,400000.0,3,20.743000000000002,1
2004-03-04 00:18:28,0,18,28,4,3,400000.0,3,207.03799999999998,1
2004-03-04 00:19:03,0,19,3,4,3,400000.0,3,20.694000000000003,1
2004-03-04 00:19:59,0,19,59,4,3,400000.0,3,206.74400000000003,1
2004-03-04 00:20:28,0,20,28,4,3,400000.0,3,206.646,1
2004-03-04 00:21:01,0,21,1,4,3,400000.0,3,206.352,1
2004-03-04 00:21:56,0,21,56,4,3,0.0,3,206.25400000000002,0
2004-03-04 00:22:31,0,22,31,4,3,0.0,3,206.25400000000002,0
2004-03-04 00:23:27,0,23,27,4,3,0.0,3,206.15599999999998,0
2004-03-04 00:24:59,0,24,59,4,3,0.0,3,206.352,0
2004-03-04 00:25:26,0,25,26,4,3,0.0,3,206.352,0
2004-03-04 00:26:58,0,26,58,4,3,0.0,3,20.596,0
2004-03-04 00:28:29,0,28,29,4,3,0.0,3,206.058,0
2004-03-04 00:28:58,0,28,58,4,3,0.0,3,20.596,0
2004-03-04 00:29:30,0,29,30,4,3,0.0,3,20.596,0
2004-03-04 00:30:57,0,30,57,4,3,0.0,3,20.596,0
2004-03-04 00:32:32,0,32,32,4,3,200000.0,3,205.56799999999998,0
2004-03-04 00:34:28,0,34,28,4,3,200000.0,3,205.274,0
2004-03-04 00:35:01,0,35,1,4,3,200000.0,3,205.176,0
2004-03-04 00:35:31,0,35,31,4,3,200000.0,3,204.882,0
2004-03-04 00:35:57,0,35,57,4,3,200000.0,3,204.882,0
2004-03-04 00:36:57,0,36,57,4,3,200000.0,3,205.176,0
2004-03-04 00:37:33,0,37,33,4,3,200000.0,3,205.176,0
2004-03-04 00:39:00,0,39,0,4,3,200000.0,3,205.176,0
2004-03-04 00:39:27,0,39,27,4,3,200000.0,3,205.274,0
2004-03-04 00:40:32,0,40,32,4,3,200000.0,3,205.274,0
